Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
949.0,ASSOCIACIÓ LA CASETA DELS GATS,ANTONIA MUÑOZ CORTADO,"Av. Maria Cristina, 36, Esc. A, 2n-1a 43007 TARRAGONA",698371459,lacasetadelsgats@gmail.com,CENTRE TARRAGONA,Centre,No,"Medi Ambient, Ecologia i Sostenibilitat",Protecció Animal / Espècies en perill,41.1192048,1.2530352,4314820002,AJUNTAMENT DE TARRAGONA
950.0,ASOCIACIÓN BÈTICA TARRAGONA,JOSEFA MELLADO CARRILLO,"Cr. Montblanc, 60 (Torreforta) 43006 TARRAGONA",646851516-670037898,tarracoforma@gmail.com,TORREFORTA,Ponent,No,Esportives,Entitats esportives,41.1196176,1.216834,4314820002,AJUNTAMENT DE TARRAGONA
951.0,Associació Kolam,Miriam Agorreta Pascual,"C/ August, núm. 26, 3er. 2a. 43003 Tarragona",936052051,info@kolamindia.org,CENTRE TARRAGONA,,No,Cooperació / interacció,Cooperació i Drets Humans,41.1166369,1.2521528,4314820002,AJUNTAMENT DE TARRAGONA
954.0,ASSOCIACIÓ CULTURAL LABORATORI VISUAL,PAU LÓPEZ SÁNCHEZ,"Cr. Miser Sitges, 10, 3r-C 43003 TARRAGONA",659086120,laboratori.visual@gmail.com,PART ALTA,,No,Culturals,"Arts Plàstiques i Visuals (pintura, foto, cinema)",41.1183002,1.2567958,4314820002,AJUNTAMENT DE TARRAGONA
955.0,ASSOCIACIÓ TERRAVITAE,JOAN CARLES LÓPEZ SANCHO,"Cr. Unió, 36, 3r - 1a 43001 TARRAGONA",626679762,associacio.terravitae@gmail.com,CENTRE TARRAGONA,Centre,No,"Medi Ambient, Ecologia i Sostenibilitat",Educació Ambiental i defensa del Medi,41.1141278,1.2514585,4314820002,AJUNTAMENT DE TARRAGONA
956.0,ASSOCIACIÓ TYMPANUM,JUAN ALEJANDRO PORTERO MENDOZA,"Parcel·les Roda, 10 (Torreforta) 43007 TARRAGONA",625551192,tympanum.percu@gmail.com,CENTRE TARRAGONA,Eixample,No,Culturals,Bandes i orquestes,41.1259911,1.239602,4314820002,AJUNTAMENT DE TARRAGONA
957.0,"ASSOCIACIÓ CULTURA, INNOVACIÓ I WEB",ALBERT ANGUERA ROIG,"Cr. La Nau, 11, 3r 43003 TARRAGONA",696830012-977228602,culturainnovacioweb@gmail.com,PART ALTA,Centre,No,Culturals,Altres entitats culturals,41.1168926,1.2572131,4314820002,AJUNTAMENT DE TARRAGONA
958.0,ASSOCIACIÓ  DE CONSUMIDORS I USUARIS EN ACCIÓ DE CATALUNYA - FACUA,JOSÉ LUIS NUENO SANZ,"Cr. Pons D'Icart, s/n. Hotel D'Entitats. Ed Pedrera, Plta. 6 43004 TARRAGONA",678660412,tarragona@facua.org,CENTRE TARRAGONA,,No,"Econòmiques, Ocupacionals i Sindicals",D'usuaris i consumidors,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
959.0,Associació Sobreviure a l'Ictus - Tarragona,Anna Maria Solé Bru,"Cr. Rovira i Virgili, 46 - A, 9è - 1a 43002 Tarragona",644867 850,ictustarragona@gmail.com,CENTRE TARRAGONA,,No,Assistencials,Suport a malalties,41.1230599,1.2521346,4314820002,AJUNTAMENT DE TARRAGONA
960.0,ASSOCIACIÓ JUVENIL ATRÉVETE,Melania Zarco Castell,"Camí de la Muntanya de Sant Pere, 3 43007 TARRAGONA",977139230-639857482,ajatrevete@gmail.com,,Eixample,No,Comunitàries / Cíviques,Entitats Juvenils,41.1261962,1.2391454999999,4314820002,AJUNTAMENT DE TARRAGONA
961.0,ASSOCIACIÓ CULTURAL UNIVERSITÀRIA DE LA TUNA D'INGENYERIA TÈCNICA..,Jesus Mª Rodríguez González,"Av. Països Catalans, 26 43007 TARRAGONA",678532371,gerardramirezllagostera@gmail.com,SANT PERE I SANT PAU,Nord,No,Culturals,Bandes i orquestes,41.1322887,1.2452032,4314820002,AJUNTAMENT DE TARRAGONA
962.0,ASSOCIACIÓ SOCIOCULTURAL DE JOVES AMICS DE LA CAPOEIRA DE TGNA,MOHAMED EL HIRCHI,"Cr. Riu Llobregat, Bl 10 - 4 -1 C (Torreforta) 43006 TARRAGONA",691606466-680273987,mohamed199416@hotmail.es,TORREFORTA,Ponent,No,Culturals,"Balls (regionals, populars i moderns)",41.1169884,1.2054158,4314820002,AJUNTAMENT DE TARRAGONA
963.0,"Associació Tarragonina per l'educació, la ciència i la cultura Amics/gues de la Unesco",David Bea Castaño,"C/ Apodaca, num.5, 1er.1a. 43005 Tarragona",655851573,info@unescotarragona.cat,CENTRE TARRAGONA,,No,Cooperació / interacció,Cooperació i Drets Humans,41.1126682,1.2505673,4314820002,AJUNTAMENT DE TARRAGONA
964.0,Fòrum de Tarragona per la Memòria,Francesc-Xavier Tolosana Arriaga,"Pla de la Seu, 5  43003 Tarragona",,forumtarragona@gmail.com,PART ALTA,Centre,No,"Estudis, Formació i Recerca","Grups Recerca, Investigació i Documentació",41.1188327,1.2575948,4314820002,AJUNTAMENT DE TARRAGONA
966.0,FARMACEÙTICS MUNDI,JOAQUIM NOLLA SOLÉ,"Cr. Enric d'Ossó,1, 1er 43005 TARRAGONA",932444455,catalunya@farmamundi.org,CENTRE TARRAGONA,Eixample,No,Cooperació / interacció,Cooperació i Drets Humans,41.1195263,1.2433965,4314820002,AJUNTAMENT DE TARRAGONA
968.0,SERVEI CIVIL INTERNACIONAL,Marta Palau i Albà,"C/ Pau Claris, 2, 3r. F, 43005 Tarragona",662905515,sci@scicat.org,CENTRE TARRAGONA,Eixample,No,Cooperació / interacció,Cooperació i Drets Humans,41.1197136,1.2394367,4314820002,AJUNTAMENT DE TARRAGONA
969.0,FUNDACIÓ LABORAL DE LA CONSTRUCCIÓN,JOAN SANTAULARIA SEGURA,"Cr. Jaume I, 29, Entresòl 2a 43005 TARRAGONA",932213353,egomez@fundaciolaboral.org,CENTRE TARRAGONA,Eixample,No,"Econòmiques, Ocupacionals i Sindicals",Empresarials,41.1137799,1.2443656,4314820002,AJUNTAMENT DE TARRAGONA
970.0,RESISTENCIA BANDERA NEGRA,ANTONIO CARMONA MARTÍNEZ,"Rambla Ponent,4 esc.2 3-A 43006 TARRAGONA",600777498,r.bandera.negra@gmail.com,CAMPCLAR,Centre,No,Culturals,"Arts Plàstiques i Visuals (pintura, foto, cinema)",41.1142723,1.2472662,4314820002,AJUNTAMENT DE TARRAGONA
971.0,Tarragona pel Si,Jaume Morron Estadé,"C/Felix Ferrer Galcerán,3 43007 TARRAGONA",616529826,tarragonapelsi@gmail.com,SANT PERE I SANT PAU,Eixample,No,"Polítiques, Ideològiques i Religioses",Partits polítics,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
972.0,CLUB ATHLETIC TRACK TOP LINE SPORTS,RICARD  GARCÍA JARDÍ,"Avgda Marquès de Montoliu,9 2on 2ª 43002 TARRAGONA",606013916,clubathletictrack@gmail.com,CENTRE TARRAGONA,Eixample,No,Esportives,Clubs Esportius,41.1220665,1.2481195,4314820002,AJUNTAMENT DE TARRAGONA
973.0,ASSOCIACIÓ GASTRONÒMICA I CULTURAL EL TXOKO,ANTONI COSTA CASTILLA,"C/Ramon y Cajal,40 3r 4ª 43001 TARRAGONA",651364421,tonicostacastilla@gmail.com,CENTRE TARRAGONA,Eixample,No,Culturals,Altres entitats culturals,41.1160802,1.2462032,4314820002,AJUNTAMENT DE TARRAGONA
974.0,CLUB EXCURSIONISTA ALLIBERADRENALINA,Joan Carles Gil Rovira,"C/ Pompeu Fabra, s/n 43004 TARRAGONA",661445295 - 628496853,info@alliberadrenalina.com,CENTRE TARRAGONA,Centre,No,Esportives,Grups excursionistes i d'aventura,41.1124102,1.2526311,4314820002,AJUNTAMENT DE TARRAGONA
976.0,ASSOCIACIÓ AMBRAÇATS,XAVIER GARCÍA VIDAL,"C/Pin i Soler,24 43002 TARRAGONA",657967350,trill@ono.com,CENTRE TARRAGONA,Eixample,No,Culturals,Altres entitats culturals,41.1195196,1.2492386,4314820002,AJUNTAMENT DE TARRAGONA
977.0,Associació Amics del Barri del Pilar i Edifici Espanya,Marceliano Vicente Lozano,"C/Riu Montsant,núm.5 esc.B 2on 2ª. Torreforta 43006 Tarragona",661327242,,VERGE DEL PILAR,Ponent,No,Comunitàries / Cíviques,Associacions de Veïns,41.1165808,1.2128509,4314820002,AJUNTAMENT DE TARRAGONA
978.0,CONCILIUM VINORUM TARRACONENSIUM,Juan Ramon Martorell i Comas,"C/Francesc Nel·lo Ventosa,5 baixos 2ª 43007 TARRAGONA",977290310,conciliumvt@gmail.com,ARRABASSADA I SAVINOSA,Llevant,No,Culturals,Promoció i difusió Patrimoni Cultural,41.1159774,1.2701107,4314820002,AJUNTAMENT DE TARRAGONA
979.0,ASSOCIACIÓ DE MÚSICS PROFESSIONALS (AMUPRO),RICHARD WHITE,"C/Baixada de la Peixateria,23 43003 TARRAGONA",620880761,amuprotarragona@gmail.com,PART ALTA,Centre,No,Culturals,Altres entitats culturals,41.116477,1.2574754,4314820002,AJUNTAMENT DE TARRAGONA
980.0,ASSOCIACIÓ VEÏNAL DE TARRAGONA,ANTON LLUÍS TEIXIDÓ CAÑETE,"C/Cardenal Cervantes,19 4rt 43001 TARRAGONA",977216107-650663252,,CENTRE TARRAGONA,Centre,No,Culturals,Altres entitats culturals,41.1145513,1.2496057,4314820002,AJUNTAMENT DE TARRAGONA
981.0,Associació del Ball Parlat de Dames i Vells de Tarragona,Joan Carles Blanch Torrebadell,"C/ Misser Sitges, núm. 10, baixos  43003 Tarragona",651747609 - 677709618,damesivells@gmail.com,PART ALTA,Centre,No,Culturals,Seguici popular i tradicions locals,41.1183148,1.2566288,4314820002,AJUNTAMENT DE TARRAGONA
982.0,ASSOCIACIÓ COR DA CAPO DE TARRAGONA,Lara Garcia Ribera,"C/ Giussepe Verdi 9, 43007 Tarragona",645532025-699233473,cordacapo.tgna@gmail.com,ICOMAR,Llevant,No,Culturals,Corals,41.1192254,1.2667934,4314820002,AJUNTAMENT DE TARRAGONA
983.0,"Associació cultural, esportiva i social Trasmall",José María López Poyatos,"C/Baró de les IV Torres,5-7 1r 43002 Tarragona",977235206,trasmallclub@gmail.com,CENTRE TARRAGONA,Eixample,No,Comunitàries / Cíviques,Entitats Juvenils,41.1196102,1.2498268,4314820002,AJUNTAMENT DE TARRAGONA
984.0,AV Muntanyeta de Tarragona,Mª Teresa Rodríguez Borrego,"Urbanització Pedrol, 11 43007 Tarragona",636953195,rodriguezborregoteresa@gmail.com,SANT PERE I SANT PAU,Nord,No,Comunitàries / Cíviques,Associacions de Veïns,41.1344934,1.2514177,4314820002,AJUNTAMENT DE TARRAGONA
985.0,ASSOCIACIÓ PENYA PERICOS DE TARRAGONA,CARLOS ALBIOL LLUÍS,"C/Apodaca (D),9 1r2ª 43004 TARRAGONA",660987269,pericosdetarragona@gmail.com,,Centre,No,Esportives,Entitats esportives,41.112097,1.2504416,4314820002,AJUNTAMENT DE TARRAGONA
986.0,Fundació Obra Pia Montserrat,,"Pla de Palau,2 43003 TARRAGONA",977233412,obrapiamontserrat@arqtgn.cat,,Centre,No,Socials,Pobresa i risc d'exclusió,41.1197908,1.2574967,4314820002,AJUNTAMENT DE TARRAGONA
988.0,ASSOCIACIÓ CULTURAL EL BASTÓN,JULIAN FERNANDEZ PEIRO,"C/ Pin i Soler, 6, 5è-A 43002 TARRAGONA",685499534,edicioneselbaston@gmail.com,,Eixample,No,Culturals,Altres entitats culturals,41.1187902,1.2485096,4314820002,AJUNTAMENT DE TARRAGONA
989.0,Fundació Privada Amics de la Gent Gran,Magda Civit,"C/ Sant Pau, núm. 4 (Edif. Seminari) 43004 Tarragona",932076773 - 617574775,info@amicsdelagentgran.org,PART ALTA,Centre,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1160353,1.2482519,4314820002,AJUNTAMENT DE TARRAGONA
990.0,Associació Gatuninos Torreforta,Sara Morado Labado,"C/ Amposta, núm. 8 Bloc 26, 4art. F 43006 Tarragona",678913399,gatuninostorreforta10@gmail.com,,Ponent,No,"Medi Ambient, Ecologia i Sostenibilitat",Protecció Animal / Espècies en perill,41.1171,1.2209542,4314820002,AJUNTAMENT DE TARRAGONA
991.0,ASSOCIACIÓ SOLIDARITAT ACTIVA,Manuel Francisco Crespo Palau,"Avgda. Ramon y Cajal, 25, 6è 1ª 43005 TARRAGONA",606430916,solidaritat@tinet.org,,Eixample,No,Socials,Pobresa i risc d'exclusió,41.1161139,1.2415069,4314820002,AJUNTAMENT DE TARRAGONA
992.0,ASSOCIACIÓ DE TRASPLANTATS HEPÀTICS DE CATALUNYA -A.T.H.C,JOSE MARIA MARTINEZ RODRIGUEZ,"C/Farrers, 45 43003 TARRAGONA",932635684-657442934,athc@ath.cat,,Centre,No,Assistencials,Suport a malalties,41.1178478,1.2550532,4314820002,AJUNTAMENT DE TARRAGONA
993.0,ASSOCIACIÓ DE VEïNS PARC FRANCOLÍ,Jordi Miguel Cano,"C/Jaume Vidal i Alcover, 1, 5è-6ena 43005 TARRAGONA",637400584,veinsparcfrancoli@gmail.com,,Eixample,No,Comunitàries / Cíviques,Associacions de Veïns,41.1267362,1.2345058,4314820002,AJUNTAMENT DE TARRAGONA
994.0,ASSOCIACIÓ COLOURS FANTASY,OSCAR URGEL BARAJI,"C/Gran Canaria, 37. Urb. La Granja 43006 TARRAGONA",609773479,oscar.urgel@gmail.com,GRANJA (LA),Ponent,No,Culturals,Altres entitats culturals,41.1206542,1.2119589,4314820002,AJUNTAMENT DE TARRAGONA
995.0,FUNDACIÓN NIEMANN-PICK DE ESPAÑA,FCO. JAVIER GALERA MARTÍNEZ,"C/Lluís Bonet i Amigó,27 3r 2ª. L'Albada 43006 TARRAGONA",973206117-676383304,info@fnp.es,,Ponent,No,Assistencials,Suport a malalties,41.1243307,1.2163115,4314820002,AJUNTAMENT DE TARRAGONA
996.0,ASSOCIACIÓ FIRA AQUELARRE MEDIEVAL I MÀGIC DE TARRAGONA,JOSEP Mª MARAURI DOLS,"Avgda Ramon y Cajal,19 3r 6ª 43001 TARRAGONA",658857207-651802984,aquelarretarragona@gmail.com,CENTRE TARRAGONA,Eixample,No,Culturals,Altres entitats culturals,41.1167834,1.2475234,4314820002,AJUNTAMENT DE TARRAGONA
997.0,ASSOCIACIÓ MUSICAL XARANGA TOCABEMOLLS,Miquel Marchena Angos,"C/Castellers de Tarragona, núm. 5, 3er. porta 1 43005 Tarragona",638510976,tocabemolls@gmail.com,,Eixample,No,Culturals,Altres entitats culturals,41.1212709,1.2526203,4314820002,AJUNTAMENT DE TARRAGONA
998.0,Rotary Club de Tarragona,Francesc Xavier Domènech Tudela,"Rambla Vella, Hotel 10 IMPERIAL TÀRRACO 43003 Tarragona",654758891,rotary.tarragona@rotary2202.org,,Eixample,No,Culturals,Altres entitats culturals,41.1152139,1.2570871,4314820002,AJUNTAMENT DE TARRAGONA
1000.0,CLUB FUTBOL 43 ORIGINAL NORD,Gabriel Muniesa Cortés,"Bl. Perú, baixos  Urb. St.Pere i St.Pau 43007 TARRAGONA",619103054,gabim@telefonica.net,SANT PERE I SANT PAU,Nord,No,Esportives,Clubs Esportius,41.1387666,1.2540389,4314820002,AJUNTAMENT DE TARRAGONA
1001.0,ASSOCIACIÓ PROTECTORA DE LLEBRERS GALGOS 112,Esther Callol Perez,"C/Enric Granados,7 porta 1 43007 TARRAGONA",692461250,galgos112tgna@gmail.com,BONAVISTA,Llevant,No,"Medi Ambient, Ecologia i Sostenibilitat",Protecció Animal / Espècies en perill,41.1196527,1.2639214,4314820002,AJUNTAMENT DE TARRAGONA
1002.0,CLUB CICLISTA BIKE GHOST RIDERS,José Mª Domènech Hernández,"Avgda Ramon y Cajal, 56 baixos 43005 TARRAGONA",620244920 - 977244919,club@bgr.cat,CENTRE TARRAGONA,Eixample,No,Esportives,Clubs Esportius,41.1158726,1.2435727,4314820002,AJUNTAMENT DE TARRAGONA
1003.0,"ASOCIACIÓN DE DANZA, YOGA Y PILATES",Catherine Cruz Guzmán,"C/Sant Auguri,5 esc.A pl.8 porta H 43002 TARRAGONA",674329878,danzayogapilates@gmail.com,CENTRE TARRAGONA,Llevant,No,Culturals,Altres entitats culturals,41.1226709,1.2547332,4314820002,AJUNTAMENT DE TARRAGONA
1004.0,Associació Lúdica i Cultural Club Diògenes de Tarragona,Eulalia Pell Fonts,"C/ Santes Creus, núm. 7 43003 Tarragona",699110613,clubdiogenestarragona@gmail.com,CENTRE TARRAGONA,Centre,No,Culturals,Altres entitats culturals,41.1185764,1.259743,4314820002,AJUNTAMENT DE TARRAGONA
1005.0,Associació La Voz de Poniente,Luis Herrero Carabantes,"C/Gomera, núm. 6,  1r. 3ª 43006 Tarragona",610846848,info@lavozdeponiente.com,TORREFORTA,Ponent,No,Cooperació / interacció,D'integració i cohesió,41.1222171,1.213878,4314820002,AJUNTAMENT DE TARRAGONA
1006.0,Associació de Dones Gitanes de Tarragona Karing Vaxt,Trinidad  Torres Castro,"C/Trinquet Vell, núm. 15 planta 1  43003 Tarragona",,trinitgn@hotmail.com,PART ALTA,Centre,No,Comunitàries / Cíviques,Dones,41.1168994,1.2566129,4314820002,AJUNTAMENT DE TARRAGONA
1007.0,Associació Comparsa Carnaval Màgic Dansa,Joel Cruz López,"Urb.Riu Clar, bloc.9 s/n 43006 TARRAGONA",,magicdansa2019@gmail.com,RIU CLAR,,No,Culturals,Carnaval,41.1192791,1.2237603,4314820002,AJUNTAMENT DE TARRAGONA
1008.0,Asociación Minusvalidos Físicos y Sensoriales para la integración laboral Autónoma (AMPLA),Francesc Martínez Medina,"C/ Higinai Anglès, núm. 2, 4art. 6à. 43001 Tarragona",644333857,cophadiss@gmail.com,CENTRE TARRAGONA,Eixample,No,Socials,Suport a discapacitats,41.1176053,1.2451432,4314820002,AJUNTAMENT DE TARRAGONA
1010.0,Reial Germandat de Jesús Natzaré,Ferran Torné,"C/ Girona, s/n 43003 Tarragona",,natzarens@gmail.com,CENTRE TARRAGONA,Centre,No,"Polítiques, Ideològiques i Religioses",Entitats de Setmana Santa,41.1151807,1.2559612,4314820002,AJUNTAMENT DE TARRAGONA
1011.0,Asociación de Estudiantes e Investigadores Chinos de Tarragona,Chunyu Li,"C/ Francesc Bastos, 1, 3r 2a  43005 Tarragona",691034276 - 657193896,urvchinastudents2014@gmail.com,CENTRE TARRAGONA,Eixample,No,"Estudis, Formació i Recerca",Associacions d'estudiants i de suport,41.1158997,1.2424477,4314820002,AJUNTAMENT DE TARRAGONA
1012.0,Associació Move,Elisabet Cabanes Pacheco,"C/ Jaume I, 29 , 4t 3a  43005 Tarragona",646825080,informacion.move@gmail.com,CENTRE TARRAGONA,Centre,No,"Estudis, Formació i Recerca",Associacions d'estudiants i de suport,41.1129083,1.2441642,4314820002,AJUNTAMENT DE TARRAGONA
1013.0,Associació Catalunya por España-Acpe,Carmen Blanco Rubiales,"C/ Maria Mercé Marçal i Serra, 5, 4t 2ª, 43006, Tarragona",698479068,acpecatalunya@gmail.com,CAMPCLAR,,No,"Polítiques, Ideològiques i Religioses",Plataformes i moviments polítics,41.1236157,1.2217459,4314820002,AJUNTAMENT DE TARRAGONA
1014.0,Associació de veïns Urb. Rodolat del Moro,Fernando Daniel Salinas Caceres,"Cr de les Violetes, Bloc 7, casa 36, 43007 Tarragona",64448264,fsalinascaceres@gmail.com,,,No,Comunitàries / Cíviques,Associacions de Veïns,41.1379271,1.293919,4314820002,AJUNTAMENT DE TARRAGONA
1015.0,Associació de Veïns Els Pinars,Eloi Ferré Sentís,CR Sant Hermenegild s/n 43007 Tarragona,606356637,aavvelspinars@tinet.cat,PART ALTA,Centre,No,Comunitàries / Cíviques,Associacions de Veïns,41.1166718,1.2580142,4314820002,AJUNTAMENT DE TARRAGONA
1016.0,SMAP CELÍACS DE CATALUNYA,Rosa Maria Parellada Capdevila,"C/ Ramon i Cajal, núm. 40, 43001 Tarragona",638864218,tarragona@celiacscatalunya.org,CENTRE TARRAGONA,Eixample,No,Assistencials,Suport a malalties,41.1145121,1.2493976,4314820002,AJUNTAMENT DE TARRAGONA
1017.0,HIPERTENSIÓN PULMONAR ESPAÑA-ORGANIZACIÓN DE PACIENTES (delegació de Tarragona),ESTHER COTANO FERNÁNDEZ,"C/ Joan Miró, 4- C 43005 Tarragona",,presidencia@hpe-org.com,CENTRE TARRAGONA,Eixample,No,Assistencials,Suport a malalties,41.1218719,1.2358614,4314820002,AJUNTAMENT DE TARRAGONA
1018.0,ASSOCIACIÓ ADVOCATS EN DEFENSA ANIMAL TARRAGONA (A.D.A.T),MARTA REYNALS DE SOLA,"C/ CANYELLES 1, 6è-1ª, 43001 Tarragona",657037782,defensaanimaltarragona@gmail.com,CENTRE TARRAGONA,Centre,No,"Medi Ambient, Ecologia i Sostenibilitat",Protecció Animal / Espècies en perill,41.1163029,1.2501586,4314820002,AJUNTAMENT DE TARRAGONA
1021.0,ASOCIACIÓN SOLIDARIA POPULAR DE ESPAÑA (delegació de Tarragona),David Martí Martí,"CR. SANT AUGURI 5, BLOC B, 2-C,  43002 TARRAGONA",611407149-673390313,bancoobrerosolidarioalimentos@gmail.com,CENTRE TARRAGONA,Llevant,No,Cooperació / interacció,Cooperació i Drets Humans,41.1226709,1.2547332,4314820002,AJUNTAMENT DE TARRAGONA
1022.0,Associació RodoGatsPerePau,Gloria Herrera García,"Bloc San Andrés, esc. E, baixos   43007 Tarragona",607823009-699999720,rodogatsperepau@gmail.com,SANT PERE I SANT PAU,Nord,No,"Medi Ambient, Ecologia i Sostenibilitat",Protecció Animal / Espècies en perill,41.1390185,1.2544974,4314820002,AJUNTAMENT DE TARRAGONA
1023.0,FUNDACIÓ PROA (PRO-ACTIVA OPEN ARMS),Oscar Camps Gausachs,"C/  Misericòrdia 15, 3er 1ª, 43003 Tarragona",931282830,info@openarms.es,CENTRE TARRAGONA,Centre,No,Cooperació / interacció,Cooperació i Drets Humans,41.1112097,1.2483436,4314820002,AJUNTAMENT DE TARRAGONA
1024.0,ASSOCIACIÓ PICAPIEDRA BIKERS,Juan Felipe  Delafosse,"BLOC SANT TADEO S/N, LOCAL 4, 43007 SANT PERE I SANT PAU",679409782,bikerspicapiedra@gmail.com,SANT PERE I SANT PAU,Nord,No,Esportives,Clubs Esportius,41.1406134,1.2534087,4314820002,AJUNTAMENT DE TARRAGONA
1025.0,FUNDACIÓ ANTONI CAMBRODÍ-INSTITUT DE PSICOLOGIA EVOLUTIVA,Joan Gracia Osuna,"Carrer Higin Angles, 8, 1er. 2a.  43001 Tarragona",977229911,facipe@tinet.org,CENTRE TARRAGONA,Eixample,No,Assistencials,Serveis Sanitaris,41.1176053,1.2451432,4314820002,AJUNTAMENT DE TARRAGONA
1060.0,Fundació Santa Maria de Siurana,Robert Vendrell Aubach,"C/ Sant Pau, num. 4 CT El Seminari 43003 Tarragona",977249724,fundacio@fundaciosiurana.cat,,Centre,No,Comunitàries / Cíviques,Entitats Juvenils,41.1200088,1.2585827,4314820002,AJUNTAMENT DE TARRAGONA
322.0,"La Unió, Associació de Veïns i Veïnes de la Zona Nord de Tarragona",Gabriel Muniesa Cortés,"Bloc Perú, Baixos (St. Pere i St. Pau)   43007 Tarragona",977201193,launio999@yahoo.es,SANT PERE I SANT PAU,Nord,No,Culturals,Colles Geganteres,41.1387666,1.2540389,4314820002,AJUNTAMENT DE TARRAGONA
230.0,Agrupació Portadors Nanos Vells de Tarragona,Jorge Pérez de la Torre,"C/ Escultor Verderol, 10, Esc. 3, 2n 2a  43002 Tarragona",977242215 - 628250235,president@nanosvellsdetarragona.com,,Llevant,No,Culturals,Colles Geganteres,41.1220415,1.2549226,4314820002,AJUNTAMENT DE TARRAGONA
1107.0,Col.legi Oficial de Psicologia de Catalunya - Delegació Tarragona,Eva Llatser i Gaya,"Avda. Ramon i Cajal núm. 11, 1R-2ª       43001 Tarragona",977214102,copc.t@copc.cat,,Eixample,No,"Econòmiques, Ocupacionals i Sindicals",Col·legis Professionals,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
728.0,ASS. DONA EMPRESARIA I EMPRENEDORA COMARQUES DE TGNA. ( ADEE),Sonia Mateo,"C/ PAU CASALS,17 (CAMBRA DE COMERÇ)            43003 TARRAGONA",977219676,adee@tinet.org,,Centre,Sí,"Econòmiques, Ocupacionals i Sindicals",Empresarials,41.1174395,1.2496043,4314820002,AJUNTAMENT DE TARRAGONA
14.0,Associació Provincial Paràlisi Cerebral,Rosa Maria Rizo Solanes,"Muntanyeta de Sant Pere, s/n  43007 Tarragona",977217604,appc@apptarragona.org,MONT SANT PERE SACELADES,Nord,No,"Estudis, Formació i Recerca",Centres D'educació especial,41.1264888,1.2402501,4314820002,AJUNTAMENT DE TARRAGONA
618.0,Reial Congregació del Venerat Cos de Jesucrist en el Descendiment de la Creu,Jordi Folch Ras,"C/ De la Popular, núm.  2   43005 Tarragona",670038780,descendiment@tinet.org,,Eixample,No,"Polítiques, Ideològiques i Religioses",Entitats de Setmana Santa,41.119649,1.2397775,4314820002,AJUNTAMENT DE TARRAGONA
512.0,CLUB DE PENSIONISTES DE LA CASA DEL MAR,CESAR GRIÑÓ MANONELLES,"C/ Francesc Bastos, num. 19 43005 Tarragona",977243148,pensionistescasadelmartgna@gmail.com,,Eixample,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1141069,1.241614,4314820002,AJUNTAMENT DE TARRAGONA
1027.0,ASOCIACIÓN PARA LA PROMOCIÓN DE VÍNCULOS DE SOLIDARIDAD CON CENTROAMÉRICA MÁS CERCA,Marjorie Sofia Montano Pérez,"C/ MALLORCA , 35  ÀTIC 1ª, 43001 TARRAGONA",639523570,asociacion.masceca@gmail.com,CENTRE TARRAGONA,Eixample,No,Cooperació / interacció,Cooperació i Drets Humans,41.1154181,1.2432768,4314820002,AJUNTAMENT DE TARRAGONA
1028.0,ASSOCIACIÓ EMPRESÀRIES I DIRECTIVES DEL CAMP DE TARRAGONA,,"AV. ROMA , 7, 43005 TARRAGONA",682805661,,CENTRE TARRAGONA,Eixample,No,"Econòmiques, Ocupacionals i Sindicals",Empresarials,41.1186008,1.241535,4314820002,AJUNTAMENT DE TARRAGONA
1029.0,ASSOCIACIÓ COOPERACCIÓ ( delegació de Tarragona),Clara Murguialday Martinez,"C/ PASSATGE DEL SOL 1 , 1r-2ª,  43003 TARRAGONA",936674095,info@cooperaccio.org,,Llevant,No,Cooperació / interacció,Cooperació i Drets Humans,41.1155184,1.2599408,4314820002,AJUNTAMENT DE TARRAGONA
1030.0,ASSOCIACIÓ GOLD COAST,Maria Jose Mendez Diez,"C/ RAMÓN I CAJAL 19, 3r-6ª, 43001 TARRAGONA",651802984,mjosemen@gmail.com,,Eixample,No,Culturals,Altres entitats culturals,41.1167834,1.2475234,4314820002,AJUNTAMENT DE TARRAGONA
1031.0,ASSOCIACIÓ PROTECTORA D´ANIMALS  'LA GATERA',Rosa Maria Muñoz Garcia,"Bloc St. Mateu s/n,  Esc.E Porta 4 ( Sant Pere i Sant Pau), 43007 Tarragona",666676021 - 616866410,lagatera2019@gmail.com,SANT PERE I SANT PAU,Nord,No,"Medi Ambient, Ecologia i Sostenibilitat",Protecció Animal / Espècies en perill,41.1387692,1.2554387,4314820002,AJUNTAMENT DE TARRAGONA
1032.0,Fundació URV,María José Figueras Salvat,"C/ de l'Escorxador, s/n  43003 Tarragona",977558453 - 977558206,tt@fundacio.urv.cat,PART ALTA,Centre,No,"Estudis, Formació i Recerca",Universitats i Dependències Universitàries,41.1197241,1.2601985,4314820002,AJUNTAMENT DE TARRAGONA
